timestamp,DHT_temperature,DHT_humidity,BME_temperature,BME_pressure,BME_humidity
2024-12-02 07:30:19,23.2,27.4,23.21,885.58,30.85
2024-12-02 07:31:19,23.3,27.2,23.22,885.57,30.85
2024-12-02 07:32:19,23.2,27.3,23.21,885.55,30.85
2024-12-02 07:33:19,23.2,27.3,23.21,885.54,30.87
2024-12-02 07:34:19,23.2,27.3,23.21,885.56,30.84
2024-12-02 07:35:19,23.2,27.3,23.22,885.55,30.88
2024-12-02 07:36:19,23.2,27.3,23.21,885.53,30.88
2024-12-02 07:37:19,23.2,27.3,23.2,885.54,30.91
2024-12-02 07:38:19,23.2,27.4,23.2,885.48,30.9
2024-12-02 07:39:19,23.2,27.4,23.2,885.53,30.88
2024-12-02 07:40:19,23.2,27.3,23.2,885.51,30.88
2024-12-02 07:41:19,23.2,27.3,23.2,885.5,30.88
2024-12-02 07:42:19,23.3,27.2,23.2,885.47,30.92
2024-12-02 07:43:19,23.2,27.3,23.21,885.48,30.85
2024-12-02 07:44:19,23.2,27.3,23.2,885.5,30.9
2024-12-02 07:45:19,23.2,27.3,23.2,885.49,30.87
2024-12-02 07:46:19,23.2,27.4,23.19,885.48,30.8
2024-12-02 07:47:19,23.2,27.3,23.19,885.5,30.86
2024-12-02 07:48:19,23.3,27.2,23.19,885.45,30.85
2024-12-02 07:49:19,23.2,27.2,23.18,885.46,30.86
2024-12-02 07:50:19,23.2,27.2,23.19,885.46,30.93
2024-12-02 07:51:19,23.2,27.3,23.18,885.47,30.92
2024-12-02 07:52:19,23.2,27.4,23.18,885.42,30.89
2024-12-02 07:53:19,23.2,27.4,23.18,885.43,30.8
2024-12-02 07:54:19,23.2,27.3,23.17,885.4,30.83
2024-12-02 07:55:19,23.2,27.2,23.18,885.39,30.82
2024-12-02 07:56:19,23.2,27.3,23.18,885.38,30.81
2024-12-02 07:57:19,23.2,27.2,23.18,885.42,30.84
2024-12-02 07:58:19,23.2,27.2,23.18,885.4,30.86
2024-12-02 07:59:19,23.2,27.2,23.19,885.48,30.85
2024-12-02 08:00:19,23.2,27.3,23.19,885.47,30.87
2024-12-02 08:01:19,23.2,27.3,23.18,885.45,30.78
2024-12-02 08:02:19,23.2,27.2,23.18,885.41,30.8
2024-12-02 08:03:19,23.2,27.2,23.18,885.5,30.83
2024-12-02 08:04:19,23.2,27.2,23.17,885.5,30.77
2024-12-02 08:05:19,23.2,27.1,23.17,885.47,30.74
2024-12-02 08:06:19,23.2,27.0,23.17,885.49,30.75
2024-12-02 08:07:19,23.2,26.9,23.17,885.48,30.81
2024-12-02 08:08:19,23.2,27.2,23.18,885.49,30.82
2024-12-02 08:09:19,23.2,27.2,23.18,885.47,30.87
2024-12-02 08:10:19,23.2,27.2,23.16,885.43,30.85
2024-12-02 08:11:19,23.2,27.2,23.17,885.45,30.82
2024-12-02 08:12:19,23.2,27.2,23.17,885.45,30.77
2024-12-02 08:13:19,23.2,27.1,23.17,885.43,30.84
2024-12-02 08:14:19,23.2,27.2,23.17,885.42,30.85
2024-12-02 08:15:19,23.2,27.2,23.17,885.41,30.84
2024-12-02 08:16:19,23.2,27.2,23.17,885.46,30.84
2024-12-02 08:17:19,23.2,27.2,23.18,885.46,30.81
2024-12-02 08:18:19,23.3,27.1,23.18,885.49,30.89
2024-12-02 08:19:19,23.2,27.2,23.17,885.45,30.83
2024-12-02 08:20:19,23.2,27.2,23.17,885.43,30.82
2024-12-02 08:21:19,23.2,27.2,23.17,885.46,30.85
2024-12-02 08:22:19,23.2,27.2,23.17,885.47,30.85
2024-12-02 08:23:19,23.2,27.2,23.16,885.44,30.82
2024-12-02 08:24:19,23.2,27.1,23.17,885.43,30.86
2024-12-02 08:25:19,23.2,27.2,23.17,885.45,30.85
2024-12-02 08:26:19,23.2,27.2,23.16,885.43,30.79
2024-12-02 08:27:19,23.2,27.2,23.16,885.48,30.78
2024-12-02 08:28:19,23.2,27.1,23.15,885.49,30.77
2024-12-02 08:29:19,23.2,27.1,23.15,885.48,30.85
2024-12-02 08:30:19,23.2,27.2,23.14,885.52,30.76
2024-12-02 08:31:19,23.2,27.1,23.14,885.49,30.88
2024-12-02 08:32:19,23.2,27.2,23.13,885.52,30.84
2024-12-02 08:33:19,23.2,27.2,23.12,885.48,30.71
2024-12-02 08:34:19,23.1,27.1,23.12,885.49,30.78
2024-12-02 08:35:19,23.2,27.1,23.13,885.46,30.8
2024-12-02 08:36:19,23.2,27.1,23.13,885.49,30.79
2024-12-02 08:37:19,23.2,27.2,23.13,885.49,30.82
2024-12-02 08:38:19,23.2,27.2,23.14,885.46,30.77
2024-12-02 08:39:19,23.2,27.1,23.14,885.46,30.77
2024-12-02 08:40:19,23.2,27.1,23.14,885.43,30.78
2024-12-02 08:41:19,23.2,27.1,23.14,885.4,30.84
2024-12-02 08:42:19,23.2,27.2,23.15,885.4,30.88
2024-12-02 08:43:19,23.2,27.2,23.14,885.4,30.84
2024-12-02 08:44:19,23.2,27.3,23.14,885.41,30.82
2024-12-02 08:45:19,23.1,27.3,23.14,885.41,30.84
2024-12-02 08:46:19,23.2,27.3,23.13,885.41,30.84
2024-12-02 08:47:19,23.2,27.3,23.14,885.4,30.85
2024-12-02 08:48:19,23.2,27.2,23.13,885.42,30.9
2024-12-02 08:49:19,23.2,27.3,23.14,885.44,30.84
2024-12-02 08:50:19,23.2,27.3,23.15,885.46,30.85
2024-12-02 08:51:19,23.2,27.3,23.13,885.38,30.88
2024-12-02 08:52:19,23.2,27.3,23.14,885.37,30.92
2024-12-02 08:53:19,23.2,27.3,23.13,885.41,30.89
2024-12-02 08:54:19,23.2,27.3,23.13,885.36,30.82
2024-12-02 08:55:19,23.2,27.3,23.14,885.38,30.93
2024-12-02 08:56:19,23.1,27.3,23.12,885.37,30.89
2024-12-02 08:57:19,23.2,27.3,23.12,885.36,30.85
2024-12-02 08:58:19,23.2,27.3,23.12,885.32,30.88
2024-12-02 08:59:19,23.2,27.3,23.13,885.3,30.89
2024-12-02 09:00:19,23.1,27.3,23.12,885.26,30.89
2024-12-02 09:01:19,23.2,27.4,23.13,885.3,30.93
2024-12-02 09:02:19,23.2,27.4,23.13,885.27,30.96
2024-12-02 09:03:19,23.2,27.4,23.12,885.27,31.03
2024-12-02 09:04:19,23.2,27.5,23.12,885.24,30.98
2024-12-02 09:05:19,23.1,27.4,23.11,885.29,30.97
2024-12-02 09:06:19,23.1,27.4,23.11,885.25,31.02
2024-12-02 09:07:19,23.2,27.4,23.11,885.32,31.05
2024-12-02 09:08:19,23.2,27.4,23.11,885.27,31.0
2024-12-02 09:09:19,23.1,27.4,23.11,885.27,31.09
2024-12-02 09:10:19,23.1,27.5,23.11,885.26,31.09
2024-12-02 09:11:19,23.1,27.5,23.11,885.24,31.1
2024-12-02 09:12:19,23.1,27.6,23.11,885.24,31.09
2024-12-02 09:13:19,23.1,27.7,23.11,885.19,31.01
2024-12-02 09:14:19,23.1,27.6,23.11,885.17,31.07
2024-12-02 09:15:19,23.1,27.6,23.1,885.21,31.07
2024-12-02 09:16:19,23.2,27.6,23.11,885.2,31.09
2024-12-02 09:17:19,23.1,27.5,23.11,885.22,31.05
2024-12-02 09:18:19,23.2,27.5,23.1,885.17,31.09
2024-12-02 09:19:19,23.1,27.7,23.1,885.19,31.06
2024-12-02 09:20:19,23.1,27.6,23.11,885.21,31.12
2024-12-02 09:21:19,23.1,27.6,23.1,885.17,31.11
2024-12-02 09:22:19,23.1,27.6,23.11,885.21,31.09
2024-12-02 09:23:19,23.1,27.6,23.09,885.22,31.1
2024-12-02 09:24:19,23.1,27.6,23.1,885.15,31.06
2024-12-02 09:25:19,23.2,27.6,23.1,885.23,31.09
2024-12-02 09:26:19,23.1,27.5,23.09,885.14,31.15
2024-12-02 09:27:19,23.1,27.7,23.09,885.18,31.05
2024-12-02 09:28:19,23.1,27.7,23.09,885.16,31.08
2024-12-02 09:29:19,23.1,27.6,23.09,885.13,31.04
2024-12-02 09:30:19,23.1,27.6,23.08,885.12,30.99
2024-12-02 09:31:19,23.1,27.5,23.08,885.15,31.06
2024-12-02 09:32:19,23.1,27.5,23.08,885.11,31.08
2024-12-02 09:33:19,23.1,27.6,23.07,885.14,31.04
2024-12-02 09:34:19,23.1,27.6,23.08,885.12,31.05
2024-12-02 09:35:19,23.1,27.6,23.07,885.14,31.01
2024-12-02 09:36:19,23.1,27.5,23.07,885.13,31.1
2024-12-02 09:37:19,23.1,27.5,23.07,885.13,31.07
2024-12-02 09:38:19,23.1,27.6,23.08,885.17,31.09
2024-12-02 09:39:19,23.2,27.6,23.07,885.14,31.11
2024-12-02 09:40:19,23.1,27.6,23.06,885.09,31.09
2024-12-02 09:41:19,23.1,27.6,23.07,885.17,31.13
2024-12-02 09:42:19,23.1,27.6,23.06,885.14,31.09
2024-12-02 09:43:19,23.1,27.7,23.08,885.16,31.04
2024-12-02 09:44:19,23.1,27.6,23.07,885.17,31.03
2024-12-02 09:45:19,23.1,27.5,23.07,885.25,31.03
2024-12-02 09:46:19,23.1,27.6,23.07,885.21,31.0
2024-12-02 09:47:19,23.1,27.5,23.06,885.24,31.04
2024-12-02 09:48:19,23.1,27.5,23.06,885.21,31.07
2024-12-02 09:49:19,23.1,27.5,23.07,885.24,30.98
2024-12-02 09:50:19,23.1,27.5,23.06,885.24,30.92
2024-12-02 09:51:19,23.1,27.4,23.06,885.27,31.01
2024-12-02 09:52:19,23.1,27.4,23.06,885.22,31.07
2024-12-02 09:53:19,23.1,27.5,23.06,885.2,31.06
2024-12-02 09:54:19,23.1,27.4,23.06,885.17,31.1
2024-12-02 09:55:19,23.1,27.6,23.06,885.18,31.11
2024-12-02 09:56:19,23.1,27.6,23.06,885.21,31.11
2024-12-02 09:57:19,23.1,27.6,23.06,885.19,31.09
2024-12-02 09:58:19,23.1,27.6,23.05,885.18,31.11
2024-12-02 09:59:19,23.1,27.6,23.05,885.18,31.03
2024-12-02 10:00:19,23.1,27.5,23.06,885.18,31.1
2024-12-02 10:01:19,23.1,27.5,23.06,885.2,31.13
2024-12-02 10:02:19,23.1,27.6,23.06,885.17,31.12
2024-12-02 10:03:19,23.1,27.6,23.06,885.16,31.05
2024-12-02 10:04:19,23.1,27.6,23.07,885.18,31.02
2024-12-02 10:05:19,23.1,27.5,23.06,885.13,31.07
2024-12-02 10:06:19,23.1,27.5,23.06,885.16,30.94
2024-12-02 10:07:19,23.1,27.4,23.05,885.17,31.0
2024-12-02 10:08:19,23.1,27.4,23.04,885.13,30.95
2024-12-02 10:09:19,23.1,27.4,23.04,885.19,30.96
2024-12-02 10:10:19,23.1,27.4,23.04,885.18,30.99
2024-12-02 10:11:19,23.1,27.4,23.03,885.21,30.89
2024-12-02 10:12:19,23.0,27.5,23.02,885.18,30.93
2024-12-02 10:13:19,23.1,27.4,23.02,885.22,30.87
2024-12-02 10:14:19,23.0,27.4,23.03,885.27,31.01
2024-12-02 10:15:19,23.0,27.5,23.02,885.23,30.87
2024-12-02 10:16:19,23.0,27.5,23.02,885.22,30.96
2024-12-02 10:17:19,23.0,27.5,23.02,885.23,30.89
2024-12-02 10:18:19,23.0,27.5,23.02,885.26,30.9
2024-12-02 10:19:19,23.0,27.4,23.02,885.26,30.96
2024-12-02 10:20:19,23.0,27.5,23.03,885.27,30.93
2024-12-02 10:21:19,23.0,27.5,23.02,885.26,31.0
2024-12-02 10:22:19,23.0,27.5,23.03,885.28,31.01
2024-12-02 10:23:19,23.0,27.5,23.03,885.26,30.96
2024-12-02 10:24:19,23.0,27.5,23.02,885.26,30.97
2024-12-02 10:25:19,23.1,27.4,23.02,885.26,30.92
2024-12-02 10:26:19,23.0,27.5,23.02,885.28,30.97
2024-12-02 10:27:19,23.0,27.5,23.01,885.31,30.86
2024-12-02 10:28:19,23.0,27.5,23.01,885.38,30.9
2024-12-02 10:29:19,23.0,27.5,23.01,885.4,30.8
2024-12-02 10:30:19,23.0,27.5,23.0,885.38,30.95
2024-12-02 10:31:19,23.0,27.4,23.0,885.41,30.92
2024-12-02 10:32:19,23.0,27.4,23.0,885.42,30.91
2024-12-02 10:33:19,23.0,27.5,23.0,885.44,30.9
2024-12-02 10:34:19,23.0,27.5,23.0,885.48,30.92
2024-12-02 10:35:19,23.0,27.4,23.0,885.43,30.9
2024-12-02 10:36:19,23.0,27.4,22.99,885.41,30.96
2024-12-02 10:37:19,23.0,27.5,23.0,885.46,30.97
2024-12-02 10:38:19,23.0,27.5,23.0,885.41,30.86
2024-12-02 10:39:19,23.0,27.4,22.99,885.45,30.85
2024-12-02 10:40:19,23.0,27.3,22.99,885.49,30.95
2024-12-02 10:41:19,23.0,27.4,23.0,885.47,30.85
2024-12-02 10:42:19,23.0,27.3,23.0,885.46,30.93
2024-12-02 10:43:19,23.0,27.5,23.0,885.44,30.87
2024-12-02 10:44:19,23.0,27.4,22.99,885.46,30.84
2024-12-02 10:45:19,23.0,27.3,22.99,885.51,30.88
2024-12-02 10:46:19,23.0,27.4,22.98,885.53,30.85
2024-12-02 10:47:19,23.0,27.4,22.98,885.54,30.82
2024-12-02 10:48:19,23.0,27.3,22.98,885.5,30.84
2024-12-02 10:49:19,23.0,27.4,22.98,885.51,30.92
2024-12-02 10:50:19,23.0,27.4,22.97,885.52,30.88
2024-12-02 10:51:19,23.0,27.4,22.97,885.56,30.94
2024-12-02 10:52:19,23.0,27.3,22.96,885.52,30.88
2024-12-02 10:53:19,23.0,27.4,22.97,885.58,30.87
2024-12-02 10:54:19,23.0,27.4,22.96,885.53,30.9
2024-12-02 10:55:19,23.0,27.4,22.97,885.56,30.92
2024-12-02 10:56:19,23.0,27.4,22.97,885.54,30.87
2024-12-02 10:57:19,23.0,27.4,22.96,885.58,31.0
2024-12-02 10:58:19,23.0,27.5,22.96,885.56,30.97
2024-12-02 10:59:19,23.0,27.5,22.96,885.56,30.97
2024-12-02 11:00:19,23.0,27.5,22.96,885.52,30.96
2024-12-02 11:01:19,23.0,27.5,22.96,885.56,30.97
2024-12-02 11:02:19,23.0,27.5,22.95,885.58,30.94
2024-12-02 11:03:19,23.0,27.5,22.95,885.61,30.97
2024-12-02 11:04:19,22.9,27.5,22.95,885.56,30.99
2024-12-02 11:05:19,22.9,27.5,22.94,885.57,30.95
2024-12-02 11:06:19,22.9,27.5,22.94,885.6,30.94
2024-12-02 11:07:19,22.9,27.5,22.94,885.59,30.91
2024-12-02 11:08:19,22.9,27.5,22.94,885.55,31.0
2024-12-02 11:09:19,22.9,27.5,22.95,885.6,31.05
2024-12-02 11:10:19,23.0,27.5,22.96,885.63,31.05
2024-12-02 11:11:19,23.0,27.5,22.96,885.6,31.05
2024-12-02 11:12:19,23.0,27.5,22.95,885.59,31.06
2024-12-02 11:13:19,23.0,27.6,22.94,885.63,30.98
2024-12-02 11:14:19,23.0,27.5,22.94,885.69,31.04
2024-12-02 11:15:19,23.0,27.5,22.7,885.66,30.97
2024-12-02 11:16:19,23.0,27.5,22.93,885.62,30.9
2024-12-02 11:17:19,23.0,27.4,22.94,885.62,30.91
2024-12-02 11:18:19,23.0,27.5,22.94,885.62,31.01
2024-12-02 11:19:19,22.9,27.5,22.93,885.68,30.94
2024-12-02 11:20:19,23.0,27.4,22.93,885.67,30.88
2024-12-02 11:21:19,23.0,27.4,22.93,885.67,30.92
2024-12-02 11:22:19,22.9,27.4,22.93,885.69,30.83
2024-12-02 11:23:19,23.0,27.4,22.93,885.71,30.85
2024-12-02 11:24:19,23.0,27.3,22.93,885.69,30.88
2024-12-02 11:25:19,23.0,27.4,22.93,885.76,30.83
2024-12-02 11:26:19,23.0,27.2,22.93,885.7,30.78
2024-12-02 11:27:19,22.9,27.2,22.93,885.7,30.7
2024-12-02 11:28:19,22.9,27.1,22.92,885.7,30.66
2024-12-02 11:29:19,22.9,27.0,22.93,885.67,30.7
2024-12-02 11:30:19,23.0,27.4,22.94,885.75,30.76
2024-12-02 11:31:19,23.0,27.2,22.94,885.69,30.75
2024-12-02 11:32:19,23.0,27.2,22.94,885.76,30.74
2024-12-02 11:33:19,23.0,27.1,22.94,885.77,30.76
2024-12-02 11:34:19,23.0,27.1,22.92,885.72,30.91
2024-12-02 11:35:19,23.0,27.4,22.93,885.73,30.87
2024-12-02 11:36:19,23.0,27.4,22.95,885.75,30.76
2024-12-02 11:37:19,23.0,27.2,22.94,885.72,30.69
2024-12-02 11:38:19,23.0,27.0,22.94,885.76,30.67
2024-12-02 11:39:19,22.9,26.9,22.94,885.77,30.64
2024-12-02 11:40:19,22.9,27.0,22.94,885.76,30.57
2024-12-02 11:41:19,22.9,20.0,22.93,885.82,30.48
2024-12-02 11:42:19,22.9,20.0,22.92,885.76,30.48
2024-12-02 11:43:19,22.9,20.0,22.91,885.7,30.39
2024-12-02 11:44:19,22.9,20.0,22.92,885.75,30.68
2024-12-02 11:45:19,22.9,26.9,22.96,885.72,30.58
2024-12-02 11:46:19,23.0,26.9,23.0,885.75,30.64
2024-12-02 11:47:19,23.0,26.9,23.0,885.69,30.55
2024-12-02 11:48:19,23.0,26.9,23.0,885.72,30.79
2024-12-02 11:49:19,23.0,20.0,23.02,885.74,30.64
2024-12-02 11:50:19,23.1,26.8,23.05,885.66,30.83
2024-12-02 11:51:19,23.2,27.0,23.06,885.69,30.62
2024-12-02 11:52:19,23.2,26.8,23.06,885.68,30.59
2024-12-02 11:53:19,23.2,20.0,23.07,885.69,30.65
2024-12-02 11:54:19,23.2,20.0,23.08,885.76,30.7
2024-12-02 11:55:19,23.2,20.0,23.08,885.67,30.81
2024-12-02 11:56:19,23.2,26.8,23.1,885.65,30.91
2024-12-02 11:57:19,23.2,27.1,23.14,885.68,31.04
2024-12-02 11:58:19,23.3,27.3,23.17,885.67,31.22
2024-12-02 11:59:19,23.4,27.6,23.19,885.71,31.29
2024-12-02 12:00:19,23.4,27.6,23.2,885.66,31.41
2024-12-02 12:01:19,22.5,20.0,22.96,884.24,28.58
2024-12-02 12:02:19,22.9,20.0,23.05,884.22,28.2
2024-12-02 12:03:19,23.1,20.0,23.09,884.23,28.08
2024-12-02 12:04:19,23.2,20.0,23.1,884.25,28.23
2024-12-02 12:05:19,23.2,20.0,23.1,884.3,28.59
2024-12-02 12:06:19,23.3,20.0,23.09,884.33,28.41
2024-12-02 12:07:19,23.2,20.0,23.08,884.31,27.86
2024-12-02 12:08:19,23.2,20.0,23.08,884.29,27.65
2024-12-02 12:09:19,23.2,20.0,23.08,884.24,27.54
2024-12-02 12:10:19,23.2,20.0,23.05,884.22,27.45
2024-12-02 12:11:19,23.2,20.0,23.05,884.23,27.4
2024-12-02 12:12:19,23.2,20.0,23.04,884.19,27.37
2024-12-02 12:13:19,23.1,20.0,23.04,884.23,27.51
2024-12-02 12:14:19,23.1,20.0,23.04,884.23,27.41
2024-12-02 12:15:19,23.0,20.0,23.03,884.24,27.43
2024-12-02 12:16:19,23.0,20.0,23.01,884.29,27.21
2024-12-02 12:17:19,23.1,20.0,23.02,884.32,27.1
2024-12-02 12:18:19,23.0,20.0,23.02,884.31,27.0
2024-12-02 12:19:19,23.0,20.0,23.01,884.31,27.02
2024-12-02 12:20:19,23.0,20.0,23.0,884.34,27.01
2024-12-02 12:21:19,23.0,20.0,23.0,884.34,26.98
2024-12-02 12:22:19,23.0,20.0,23.0,884.34,26.86
2024-12-02 12:23:19,23.0,20.0,22.99,884.35,26.82
2024-12-02 12:24:19,22.9,20.0,22.97,884.3,26.84
2024-12-02 12:25:19,22.9,20.0,22.98,884.25,26.78
2024-12-02 12:26:19,22.9,20.0,22.99,884.27,26.68
2024-12-02 12:27:19,22.9,20.0,22.97,884.24,26.74
2024-12-02 12:28:19,22.9,20.0,22.97,884.22,26.71
2024-12-02 12:29:19,22.9,20.0,22.96,884.21,26.71
2024-12-02 12:30:19,22.9,20.0,22.95,884.18,26.73
2024-12-02 12:31:19,22.9,20.0,22.95,884.18,26.67
2024-12-02 12:32:19,22.9,20.0,22.95,884.16,26.65
2024-12-02 12:33:19,22.9,20.0,22.93,884.18,26.66
2024-12-02 12:34:19,22.9,20.0,22.92,884.2,26.65
2024-12-02 12:35:19,22.8,20.0,22.92,884.17,26.6
2024-12-02 12:36:19,22.8,20.0,22.9,884.11,27.61
2024-12-02 12:37:19,22.9,20.0,22.95,884.11,27.75
2024-12-02 12:38:19,22.9,20.0,22.96,884.1,27.41
2024-12-02 12:39:19,22.9,20.0,22.98,884.1,27.28
2024-12-02 12:40:19,23.0,20.0,22.99,884.07,27.22
2024-12-02 12:41:19,23.0,20.0,23.0,884.09,27.11
2024-12-02 12:42:19,23.0,20.0,23.01,884.15,27.07
2024-12-02 12:43:19,23.0,20.0,23.03,884.11,27.06
2024-12-02 12:44:19,23.1,20.0,23.04,884.07,27.16
2024-12-02 12:45:19,23.1,20.0,23.08,884.08,27.18
2024-12-02 12:46:19,23.1,20.0,23.12,884.07,27.19
2024-12-02 12:47:19,23.1,20.0,23.14,884.06,27.27
2024-12-02 12:48:19,23.2,20.0,23.16,884.02,27.23
2024-12-02 12:49:19,23.2,20.0,23.18,884.02,27.32
2024-12-02 12:50:19,23.2,20.0,23.19,884.0,27.19
2024-12-02 12:51:19,23.2,20.0,23.19,884.01,27.21
2024-12-02 12:52:19,23.2,20.0,23.2,884.0,27.22
2024-12-02 12:53:19,23.3,20.0,23.16,884.0,27.82
2024-12-02 12:54:19,23.2,20.0,23.15,884.02,27.65
2024-12-02 12:55:19,23.2,20.0,23.15,883.94,27.55
2024-12-02 12:56:19,23.2,20.0,23.17,883.94,27.46
2024-12-02 12:57:19,23.2,20.0,23.17,883.89,27.41
2024-12-02 12:58:19,23.2,20.0,23.17,883.87,27.41
2024-12-02 12:59:19,23.2,20.0,23.16,883.87,27.43
2024-12-02 13:00:19,23.2,20.0,23.18,883.89,27.41
2024-12-02 13:01:19,23.2,20.0,23.18,883.81,27.41
2024-12-02 13:02:19,23.2,20.0,23.18,883.85,27.36
2024-12-02 13:03:19,23.2,20.0,23.17,883.83,27.4
2024-12-02 13:04:19,23.2,20.0,23.18,883.87,27.36
2024-12-02 13:05:19,23.2,20.0,23.18,883.85,27.36
2024-12-02 13:06:19,23.2,20.0,23.17,883.83,27.34
2024-12-02 13:07:19,23.0,20.0,23.17,883.86,27.32
2024-12-02 13:08:19,23.2,20.0,23.18,883.84,27.32
2024-12-02 13:09:19,23.2,20.0,23.2,883.86,27.37
2024-12-02 13:10:19,23.3,20.0,23.21,883.86,27.33
2024-12-02 13:11:19,23.3,20.0,23.2,883.85,27.31
2024-12-02 13:12:19,23.2,20.0,23.21,883.88,27.23
2024-12-02 13:13:19,23.2,20.0,23.23,883.92,27.22
2024-12-02 13:14:19,23.2,20.0,23.23,883.9,27.26
2024-12-02 13:15:19,23.2,20.0,23.23,883.89,27.52
2024-12-02 13:16:19,23.3,20.0,23.25,883.94,27.39
2024-12-02 13:17:19,23.3,20.0,23.25,883.94,27.36
2024-12-02 13:18:19,23.3,20.0,23.21,883.96,27.99
2024-12-02 13:19:19,23.3,20.0,23.21,883.95,27.83
2024-12-02 13:20:19,23.2,20.0,23.22,883.99,27.68
2024-12-02 13:21:19,23.2,20.0,23.21,884.01,27.54
2024-12-02 13:22:19,23.2,20.0,23.2,884.05,27.82
2024-12-02 13:23:19,23.2,20.0,23.21,884.02,27.49
2024-12-02 13:24:19,23.2,20.0,23.21,884.0,27.45
2024-12-02 13:25:19,23.2,20.0,23.2,883.99,27.45
2024-12-02 13:26:19,23.2,20.0,23.19,884.03,27.39
2024-12-02 13:27:19,23.2,20.0,23.2,883.99,27.36
2024-12-02 13:28:19,23.2,20.0,23.2,884.01,27.39
2024-12-02 13:29:19,23.2,20.0,23.2,883.99,27.33
2024-12-02 13:30:19,23.2,20.0,23.23,883.98,27.33
2024-12-02 13:31:19,23.2,20.0,23.22,884.0,27.36
2024-12-02 13:32:19,23.2,20.0,23.19,884.02,27.42
2024-12-02 13:33:19,23.2,20.0,23.21,884.02,27.47
2024-12-02 13:34:19,23.2,20.0,23.21,884.07,27.41
2024-12-02 13:35:19,23.2,20.0,23.2,884.12,27.42
2024-12-02 13:36:19,23.3,20.0,23.2,884.1,27.38
2024-12-02 13:37:19,23.2,20.0,23.22,884.12,27.56
2024-12-02 13:38:19,23.2,20.0,23.23,884.08,27.66
2024-12-02 13:39:19,23.2,20.0,23.22,884.03,27.6
2024-12-02 13:40:19,23.2,20.0,23.23,884.02,27.7
2024-12-02 13:41:19,23.2,20.0,23.22,884.03,27.59
2024-12-02 13:42:19,23.2,20.0,23.23,884.03,27.69
2024-12-02 13:43:19,23.2,20.0,23.23,884.02,27.87
2024-12-02 13:44:19,23.2,20.0,23.24,884.01,27.73
2024-12-02 13:45:19,23.2,20.0,23.24,883.99,27.76
2024-12-02 13:46:19,23.2,20.0,23.23,884.02,27.55
2024-12-02 13:47:19,23.2,20.0,23.24,884.0,27.68
2024-12-02 13:48:19,23.2,20.0,23.24,884.02,27.69
2024-12-02 13:49:19,23.2,20.0,23.24,884.01,27.79
2024-12-02 13:50:19,23.2,20.0,23.25,884.04,27.76
2024-12-02 13:51:19,23.2,20.0,23.26,883.97,27.49
2024-12-02 13:52:19,23.2,20.0,23.25,884.01,27.66
2024-12-02 13:53:19,23.2,20.0,23.28,884.04,27.66
2024-12-02 13:54:19,23.2,20.0,23.28,883.98,27.97
2024-12-02 13:55:19,23.3,20.0,23.28,883.93,28.01
2024-12-02 13:56:19,23.3,20.0,23.28,883.93,27.85
2024-12-02 13:57:19,23.3,20.0,23.3,883.9,27.81
2024-12-02 13:58:19,23.2,20.0,23.32,883.89,27.88
2024-12-02 13:59:19,23.3,20.0,23.33,883.9,27.73
2024-12-02 14:00:19,23.3,20.0,23.28,883.91,27.64
2024-12-02 14:01:19,23.2,20.0,23.32,883.88,27.51
2024-12-02 14:02:19,23.2,20.0,23.31,883.86,27.67
2024-12-02 14:03:19,23.2,20.0,23.28,883.88,27.74
2024-12-02 14:04:19,23.2,20.0,23.24,883.87,28.29
